hazard,median_year_built,occupancy,walls,roofing,roof_type,percent_owner_occupied,percent_renter_occupied,imp_surfaces,forested,housing_density,pop_density,pop,median_age,percent_african_american,percent_native_american,percent_asain,percent_hispanic,ext_ind,service_ind,income_poverty,per_capita_income,secondary_hazard_31,secondary_hazard_32,event_size_1,event_size_2,event_size_3,height_1,height_2,height_3,height_6,footprint_1,footprint_2,footprint_3,footprint_4,footprint_5,roughness_2,roughness_3,target
-0.8500500518518347,1.3081066675004522,0.2109127405562134,0.1308015360137503,-0.1782646182721213,1.296149386932978,0.375425657065574,0.0879991413686011,-0.2696720888466626,0.0958857148724438,-0.5452419843840385,-0.6189553295434737,0.2299473195065645,-1.1546796006085136,-0.4461763041889193,-0.4451969302875173,-0.5157004372415007,-0.4600329416587096,-0.4768353586331581,-0.0042603504099855,0.2501106993876746,-0.3797312061679744,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.8500500518518347,0.4118768290913547,0.2109127405562134,0.0270861614486308,-0.1782646182721213,1.2994455414772128,-0.0711320995164233,0.6345254665631376,-0.2696720888466626,-0.2909635485784507,-0.1900306689217116,-0.1248000310537156,0.8722626492332911,-1.027575521637063,-0.4461763041889193,-0.4451969302875173,-0.5157004372415007,-0.1501044334552441,-0.1867871331721936,0.5253288600787185,0.8201013126986716,-0.750015605534947,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.9321571591329776,0.0671730450878557,0.2109127405562134,0.1250395707601326,-0.1782646182721213,-0.0618662852917942,1.234032705293502,-1.1245965160591227,1.3693738537538327,-0.2909635485784507,1.5073034006388122,1.2560674325507983,-0.7966102163959718,1.401524654261471,1.2528086890744488,-0.4451969302875173,-0.5157004372415007,0.2428864346697447,-1.251306479486587,-0.3134884461421705,-0.8921596461632789,0.475123844155199,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4
-0.1545545548821518,-0.2085899821149435,0.2109127405562134,0.1250395707601326,-0.1782646182721213,-0.0289047398494452,0.3130010753687833,-0.5660938770653126,-0.8843143173218483,0.869584241774233,-0.5519621984603528,-0.6363795246678209,-0.8539597994072867,0.2434652680772938,-0.4461763041889193,-0.4451969302875173,-0.5157004372415007,-0.6636342680043704,1.3317762054854232,0.0009109708486937,-0.8314979945458435,-0.6404658162442024,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
-1.0239239260942554,-0.2775307389156433,-0.4005475586137264,0.5283771385133756,0.1218355304737521,-1.7429051028515847,-2.1893832127619097,2.3593142919412147,0.9596123681037088,0.4827349783233384,0.0725376953457111,-0.0420351042130665,-1.3081684968569005,-1.1688022760497694,0.1167429052187002,1.3679352503790962,-0.2467303156204053,-0.1972010052417939,1.796780499978602,0.8275249255012044,-1.2847435424798892,-1.186534082527495,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.8065815832912294,-0.001767711712844,-2.8900644909485416,0.0098002656877774,-0.1782646182721213,1.296149386932978,-0.7348018604698897,1.6248503383792068,-0.2696720888466626,1.2564335052251274,-0.46939956837992,-0.5215848273780042,-0.6119445590995379,-0.0531109161893896,-0.2806540075965436,0.3493168689953206,-0.5157004372415007,-0.6636342680043704,-0.0591804678132077,2.8734349397292904,-0.679271585770015,-1.192569252230402,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.8500500518518347,1.3081066675004522,0.2109127405562134,-0.0478193868483998,-0.1782646182721213,1.553249441383299,0.375425657065574,0.0879991413686011,-0.6794335744967864,-0.2909635485784507,-0.5452419843840385,-0.6189553295434737,0.2299473195065645,-1.1546796006085136,-0.4461763041889193,-0.4451969302875173,-0.5157004372415007,-0.4600329416587096,-0.4768353586331581,-0.0042603504099855,0.2501106993876746,-0.3797312061679744,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-1.4586086117003072,0.4808175858920546,0.9097245110361658,0.4131378334410204,0.1218355304737521,-0.0618662852917942,-0.4731652266226001,0.6407525944534703,-0.4745528316717244,-1.0646620754802398,-0.4864401112162884,-0.5486179536371015,1.5604576453690695,-0.5474045566338618,-0.4461763041889193,-0.4451969302875173,-0.5157004372415007,-0.6636342680043704,1.6297706500051057,0.5165327809284418,1.4908131588839009,-0.5773639152998824,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.0239239260942554,0.6186990994934541,0.2109127405562134,0.1250395707601326,-0.1782646182721213,1.296149386932978,-0.3542326581745409,0.1188703592537958,-0.6794335744967864,1.643282768676022,-0.4734796983548251,-0.5505397398640517,1.380379954713541,-0.5615272320751326,-0.4461763041889193,-0.4451969302875173,-0.5157004372415007,-0.24434210016295,0.6372793549097819,0.1806989622719307,1.303105406709195,-0.5741553440654255,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.4586086117003072,-1.104819820524041,-2.8900644909485416,-2.352605488295502,1.6223362742031209,-1.7429051028515847,-0.7521111543122039,1.647709582800407,0.549850882453585,-0.2909635485784507,0.13757976729861,0.2030566992639639,-0.6406193506051954,-1.0840662234021603,-0.4461763041889193,-0.4451969302875173,-0.5157004372415007,-0.6636342680043704,1.1712122709156911,0.6008808970659161,-0.6186099341525796,-0.5504730325730051,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.9321571591329776,-1.104819820524041,0.2109127405562134,0.1308015360137503,-0.1782646182721213,-0.0618662852917942,1.094697394884404,-0.7912455356436412,1.3693738537538327,-0.2909635485784507,1.5173837217532835,2.5230370324380726,-0.1061212369397406,-1.098188898843416,-0.2605315104208228,-0.4451969302875173,-0.5157004372415007,-0.6636342680043704,-1.251306479486587,0.0651175156351911,-0.0852452237049399,-0.4672793641367284,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1.8015265303450807,-0.9669383069226414,0.2109127405562134,0.1250395707601326,-0.1782646182721213,-0.0618662852917942,0.8254522802273061,-0.5530909465342252,1.3693738537538327,-0.2909635485784507,-0.4665194766329282,-0.5210723510508174,-0.4983923847371344,-0.5474045566338618,-0.0999741641759813,-0.4451969302875173,0.2303769552147422,-0.346967925430484,0.1304080537819078,0.4386367338380108,-0.4766845605570703,-0.0362612949746779,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4
1.3668418447390294,-0.9669383069226414,-2.933740226603523,1.9688684519178143,2.9227702521019068,-1.7429051028515847,0.8254522802273061,-0.5530909465342252,1.7791353394039564,-1.4515113389311345,-0.4665194766329282,-0.5210723510508174,-0.4983923847371344,-0.5474045566338618,-0.0999741641759813,-0.4451969302875173,0.2303769552147422,-0.346967925430484,0.1304080537819078,0.4386367338380108,-0.4766845605570703,-0.0362612949746779,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
0.1062562564814792,-0.6911752797198422,-2.5843343413635465,1.6231505367007493,0.9221025937960822,-1.644020466524538,0.0671320168839256,-0.1541713502815549,2.1888968250540803,-1.4515113389311345,-0.5363617014974802,-0.6289486179236139,-1.746319311063346,2.135903777207558,-0.0331327668035048,-0.4451969302875173,-0.1773736800591897,0.2697635669270845,-0.5548825921804822,0.15483027345223,-1.721965257911216,-0.0675066672340325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.2366616621632948,-0.3464714957163431,0.167237004901207,1.1621933164113285,-0.1782646182721213,-0.0618662852917942,-0.9610390362336496,1.4939682735164717,0.549850882453585,0.0958857148724438,0.7601595999400127,1.0549204741300258,1.4239656378021404,0.7095135576392243,1.5292805507081515,0.1912333144792857,-0.5157004372415007,1.2432619050939515,0.0589572151965546,0.4345045098415899,1.3385867501080724,-0.2130382910826156,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.4586086117003072,-1.7252866317303392,0.2109127405562134,0.0098002656877774,-0.1782646182721213,-0.0289047398494452,-2.931970939799218,2.739479788592108,0.9596123681037088,0.0958857148724438,4.003622922343989,2.913800231917917,-0.5844167592541067,-2.030285477967278,2.880039101140259,-0.4451969302875173,-0.5157004372415007,0.6521015330452713,-1.251306479486587,-0.0234836497617578,-0.5625265203930638,-0.1857654355897315,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.3668418447390294,-1.5184643613282398,-2.5843343413635465,0.5283771385133756,0.9221025937960822,-1.7429051028515847,-1.9393094675137368,1.3248111869074244,2.1888968250540803,-1.838360602382029,-0.4801999124311393,-0.5938439895113262,-1.4091037629568148,1.82520491749959,5.803078286371349,-0.4451969302875173,-0.5157004372415007,-0.6636342680043704,-1.251306479486587,1.3128679246598078,-1.3854647753541216,-0.5383262986139895,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
-1.0673923946548605,-1.7252866317303392,0.2109127405562134,0.0098002656877774,-0.1782646182721213,-0.0289047398494452,-2.931970939799218,2.739479788592108,0.9596123681037088,0.0958857148724438,4.003622922343989,2.913800231917917,-0.5844167592541067,-2.030285477967278,2.880039101140259,-0.4451969302875173,-0.5157004372415007,0.6521015330452713,-1.251306479486587,-0.0234836497617578,-0.5625265203930638,-0.1857654355897315,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.5892392404882035,-0.3464714957163431,0.2109127405562134,-2.352605488295502,-0.1782646182721213,-0.0289047398494452,-1.1398183129462285,1.479544077065616,2.1888968250540803,-1.4515113389311345,3.507287111279062,3.2451161774441077,-0.192145611456713,-0.1943376706020959,-0.1413711568106743,-0.4451969302875173,0.6900818591810047,-0.4329895896988397,-0.6450018798376441,-0.4988343996658573,-0.1710871835409334,0.142501959516495,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
-0.5892392404882035,-0.3464714957163431,0.5603186257961896,-2.352605488295502,-0.1782646182721213,-0.0289047398494452,-1.1398183129462285,1.479544077065616,2.1888968250540803,-1.4515113389311345,3.507287111279062,3.2451161774441077,-0.192145611456713,-0.1943376706020959,-0.1413711568106743,-0.4451969302875173,0.6900818591810047,-0.4329895896988397,-0.6450018798376441,-0.4988343996658573,-0.1710871835409334,0.142501959516495,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
-1.0239239260942554,-2.897279497342236,0.2109127405562134,-2.352605488295502,-0.1782646182721213,-0.0289047398494452,-0.4238802910611694,0.9530807382268752,1.9840160822290185,-1.4515113389311345,1.2584154721696008,1.6982063838311083,-0.9893048153139898,1.1190711454360585,0.7467484371871204,0.9705168172902484,-0.5157004372415007,-0.1780382481072401,-1.251306479486587,-0.8619493544671617,-0.9665560113544732,-0.0806465303846657,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-1.4586086117003072,-2.897279497342236,0.2109127405562134,0.0098002656877774,-0.1782646182721213,-0.0289047398494452,-1.0260715248395915,1.184383503495177,1.3693738537538327,-1.0646620754802398,3.316001017749687,2.893044940666857,-0.7427016083653358,-0.6038952583989441,-0.1871204005047603,-0.4451969302875173,-0.2902443018962662,0.8042994163834656,-0.4875665725004708,1.3554588298860788,-0.720475726491292,0.2460929736575338,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.4586086117003072,-2.897279497342236,0.2109127405562134,0.1250395707601326,-0.1782646182721213,-0.0289047398494452,-0.4238802910611694,0.9530807382268752,-0.2696720888466626,0.0958857148724438,1.2584154721696008,1.6982063838311083,-0.9893048153139898,1.1190711454360585,0.7467484371871204,0.9705168172902484,-0.5157004372415007,-0.1780382481072401,-1.251306479486587,-0.8619493544671617,-0.9665560113544732,-0.0806465303846657,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-1.4586086117003072,-2.897279497342236,0.2109127405562134,0.1250395707601326,-0.1782646182721213,0.2347876236893453,-1.0260715248395915,1.184383503495177,1.3693738537538327,-1.0646620754802398,3.316001017749687,2.893044940666857,-0.7427016083653358,-0.6038952583989441,-0.1871204005047603,-0.4451969302875173,-0.2902443018962662,0.8042994163834656,-0.4875665725004708,1.3554588298860788,-0.720475726491292,0.2460929736575338,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.8886886905723724,0.8944621266962534,-2.933740226603523,1.104573663875151,-0.07823123535683,-1.7429051028515847,0.4693053002155464,-0.7734717789995462,-0.4745528316717244,-0.6778128120293452,-0.4871601341530364,-0.532474949330721,0.5820737591960379,-0.6603859601640415,-0.4461763041889193,0.3410440488662791,3.791479502350072,-0.0568462757088768,-0.8153986428525616,-0.8697522499551406,0.6014904549830081,1.6566420039673708,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3
0.8886886905723724,0.8944621266962534,-2.933740226603523,1.104573663875151,-0.07823123535683,-1.7429051028515847,0.4693053002155464,-0.7734717789995462,-0.4745528316717244,-0.6778128120293452,-0.4871601341530364,-0.532474949330721,0.5820737591960379,-0.6603859601640415,-0.4461763041889193,0.3410440488662791,3.791479502350072,-0.0568462757088768,-0.8153986428525616,-0.8697522499551406,0.6014904549830081,1.6566420039673708,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
0.8886886905723724,0.8944621266962534,-2.933740226603523,0.7012360961219082,2.4226033375254503,-1.7429051028515847,0.4693053002155464,-0.7734717789995462,-0.4745528316717244,-0.6778128120293452,-0.4871601341530364,-0.532474949330721,0.5820737591960379,-0.6603859601640415,-0.4461763041889193,0.3410440488662791,3.791479502350072,-0.0568462757088768,-0.8153986428525616,-0.8697522499551406,0.6014904549830081,1.6566420039673708,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4
0.062787787920874,0.8944621266962534,-0.4005475586137264,0.5283771385133756,-0.7784649157638688,-1.7429051028515847,0.4693053002155464,-0.7734717789995462,-0.2696720888466626,-1.0646620754802398,-0.4871601341530364,-0.532474949330721,0.5820737591960379,-0.6603859601640415,-0.4461763041889193,0.3410440488662791,3.791479502350072,-0.0568462757088768,-0.8153986428525616,-0.8697522499551406,0.6014904549830081,1.6566420039673708,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.8065815832912294,0.8944621266962534,-2.5843343413635465,3.3517401127860755,2.4226033375254503,-1.7429051028515847,1.368832960693596,-1.1532809675896234,-0.8843143173218483,1.2564335052251274,-0.4156378557694056,-0.4251111587851112,1.626983161662195,1.2320525489662382,-0.3750529655114265,-0.4451969302875173,-0.4909417375462788,-0.0989562564195204,-0.9548100926583024,-1.287767787782581,1.6441841271242092,2.284987204048524,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
0.4974724735269258,-0.2775307389156433,0.167237004901207,1.104573663875151,0.9221025937960822,-1.676982011966887,0.5380669455341907,-0.3273873079358935,1.5742545965788943,-0.6778128120293452,0.1534202719070651,0.2783907193604061,0.2632100776531271,1.076703119112261,0.6399935057338361,-0.4451969302875173,-0.2558268851336308,-0.5632613133479156,-0.2622133272504607,0.6046264802205669,0.2226412722401567,-0.0144124527590901,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
-0.3718968976851777,0.8944621266962534,-2.1475769848135826,0.5859967910495529,2.4226033375254503,-1.644020466524538,1.368832960693596,-1.1532809675896234,0.549850882453585,0.0958857148724438,-0.4156378557694056,-0.4251111587851112,1.626983161662195,1.2320525489662382,-0.3750529655114265,-0.4451969302875173,-0.4909417375462788,-0.0989562564195204,-0.9548100926583024,-1.287767787782581,1.6441841271242092,2.284987204048524,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.3718968976851777,0.8944621266962534,0.2109127405562134,0.1250395707601326,-0.1782646182721213,1.6191725322679962,1.368832960693596,-1.1532809675896234,0.1400893968034612,0.869584241774233,-0.4156378557694056,-0.4251111587851112,1.626983161662195,1.2320525489662382,-0.3750529655114265,-0.4451969302875173,-0.4909417375462788,-0.0989562564195204,-0.9548100926583024,-1.287767787782581,1.6441841271242092,2.284987204048524,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
-0.0676176177609414,0.8944621266962534,0.2109127405562134,0.1250395707601326,-0.1782646182721213,1.3027416960214475,1.368832960693596,-1.1532809675896234,0.1400893968034612,-0.2909635485784507,-0.4156378557694056,-0.4251111587851112,1.626983161662195,1.2320525489662382,-0.3750529655114265,-0.4451969302875173,-0.4909417375462788,-0.0989562564195204,-0.9548100926583024,-1.287767787782581,1.6441841271242092,2.284987204048524,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
-0.1545545548821518,0.8944621266962534,0.2109127405562134,0.0270861614486308,-0.1782646182721213,1.2664839960348642,1.368832960693596,-1.1532809675896234,-0.0647913460216007,0.869584241774233,-0.4156378557694056,-0.4251111587851112,1.626983161662195,1.2320525489662382,-0.3750529655114265,-0.4451969302875173,-0.4909417375462788,-0.0989562564195204,-0.9548100926583024,-1.287767787782581,1.6441841271242092,2.284987204048524,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.1494995019360037,0.8944621266962534,0.0798855335912192,0.0098002656877774,-0.1782646182721213,1.3027416960214475,1.368832960693596,-1.1532809675896234,-0.0647913460216007,0.869584241774233,-0.4156378557694056,-0.4251111587851112,1.626983161662195,1.2320525489662382,-0.3750529655114265,-0.4451969302875173,-0.4909417375462788,-0.0989562564195204,-0.9548100926583024,-1.287767787782581,1.6441841271242092,2.284987204048524,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
0.062787787920874,0.8944621266962534,0.9097245110361658,0.4131378334410204,0.1218355304737521,-0.0289047398494452,1.368832960693596,-1.1532809675896234,-0.0647913460216007,0.869584241774233,-0.4156378557694056,-0.4251111587851112,1.626983161662195,1.2320525489662382,-0.3750529655114265,-0.4451969302875173,-0.4909417375462788,-0.0989562564195204,-0.9548100926583024,-1.287767787782581,1.6441841271242092,2.284987204048524,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4
1.4537787818602397,0.8944621266962534,0.2109127405562134,0.1250395707601326,-0.1782646182721213,1.296149386932978,1.368832960693596,-1.1532809675896234,-0.0647913460216007,0.869584241774233,-0.4156378557694056,-0.4251111587851112,1.626983161662195,1.2320525489662382,-0.3750529655114265,-0.4451969302875173,-0.4909417375462788,-0.0989562564195204,-0.9548100926583024,-1.287767787782581,1.6441841271242092,2.284987204048524,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4
-0.3718968976851777,0.8944621266962534,0.2109127405562134,0.1308015360137503,-0.1782646182721213,1.6191725322679962,1.368832960693596,-1.1532809675896234,-0.0647913460216007,0.869584241774233,-0.4156378557694056,-0.4251111587851112,1.626983161662195,1.2320525489662382,-0.3750529655114265,-0.4451969302875173,-0.4909417375462788,-0.0989562564195204,-0.9548100926583024,-1.287767787782581,1.6441841271242092,2.284987204048524,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.9321571591329776,0.8944621266962534,0.2109127405562134,0.1250395707601326,-0.1782646182721213,0.2347876236893453,1.368832960693596,-1.1532809675896234,-0.0647913460216007,0.869584241774233,-0.4156378557694056,-0.4251111587851112,1.626983161662195,1.2320525489662382,-0.3750529655114265,-0.4451969302875173,-0.4909417375462788,-0.0989562564195204,-0.9548100926583024,-1.287767787782581,1.6441841271242092,2.284987204048524,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
